task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail
autoencoding,ae_width_to_depth,301,cand_301_d2_w303,"[303, 303]",0.00044326003218171525,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_301_d2_w303/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_301_d2_w303/checkpoint_last.pt,False,width,46,0
autoencoding,ae_width_to_depth,302,cand_302_d2_w304,"[304, 304]",0.0003369735963570425,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_302_d2_w304/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_302_d2_w304/checkpoint_last.pt,False,width,47,0
autoencoding,ae_width_to_depth,303,cand_303_d2_w305,"[305, 305]",0.0004723721887208333,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_303_d2_w305/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_303_d2_w305/checkpoint_last.pt,False,width,48,0
autoencoding,ae_width_to_depth,304,cand_304_d2_w306,"[306, 306]",0.0005010857067225072,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_304_d2_w306/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_304_d2_w306/checkpoint_last.pt,False,width,49,0
autoencoding,ae_width_to_depth,305,cand_305_d2_w307,"[307, 307]",0.0004777470593156133,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_305_d2_w307/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_305_d2_w307/checkpoint_last.pt,False,width,50,0
autoencoding,ae_width_to_depth,306,cand_306_d2_w308,"[308, 308]",0.00043058463800957635,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_306_d2_w308/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_306_d2_w308/checkpoint_last.pt,False,width,51,0
autoencoding,ae_width_to_depth,307,cand_307_d2_w309,"[309, 309]",0.00045943816655194086,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_307_d2_w309/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_307_d2_w309/checkpoint_last.pt,False,width,52,0
autoencoding,ae_width_to_depth,308,cand_308_d2_w310,"[310, 310]",0.00039141569159311637,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_308_d2_w310/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_308_d2_w310/checkpoint_last.pt,False,width,53,0
autoencoding,ae_width_to_depth,309,cand_309_d2_w311,"[311, 311]",0.0003723176644614188,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_309_d2_w311/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_309_d2_w311/checkpoint_last.pt,False,width,54,0
autoencoding,ae_width_to_depth,310,cand_310_d2_w312,"[312, 312]",0.000470497244024159,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_310_d2_w312/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_310_d2_w312/checkpoint_last.pt,False,width,55,0
autoencoding,ae_width_to_depth,311,cand_311_d2_w313,"[313, 313]",0.000387406256262461,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_311_d2_w313/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_311_d2_w313/checkpoint_last.pt,False,width,56,0
autoencoding,ae_width_to_depth,312,cand_312_d2_w314,"[314, 314]",0.0003720738009724526,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_312_d2_w314/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_312_d2_w314/checkpoint_last.pt,False,width,57,0
autoencoding,ae_width_to_depth,313,cand_313_d2_w315,"[315, 315]",0.0004205840921654562,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_313_d2_w315/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_313_d2_w315/checkpoint_last.pt,False,width,58,0
autoencoding,ae_width_to_depth,314,cand_314_d2_w316,"[316, 316]",0.0003487361467800453,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_314_d2_w316/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_314_d2_w316/checkpoint_last.pt,False,width,59,0
autoencoding,ae_width_to_depth,315,cand_315_d2_w317,"[317, 317]",0.0004394009021600955,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_315_d2_w317/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_315_d2_w317/checkpoint_last.pt,False,width,60,0
autoencoding,ae_width_to_depth,316,cand_316_d2_w318,"[318, 318]",0.000396473283893132,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_316_d2_w318/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_316_d2_w318/checkpoint_last.pt,False,width,61,0
autoencoding,ae_width_to_depth,317,cand_317_d2_w319,"[319, 319]",0.00035367211791193426,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_317_d2_w319/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_317_d2_w319/checkpoint_last.pt,False,width,62,0
autoencoding,ae_width_to_depth,318,cand_318_d2_w320,"[320, 320]",0.0004103174777949031,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_318_d2_w320/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_318_d2_w320/checkpoint_last.pt,False,width,63,0
autoencoding,ae_width_to_depth,319,cand_319_d2_w321,"[321, 321]",0.0004107658707939447,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_319_d2_w321/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_319_d2_w321/checkpoint_last.pt,False,width,64,0
autoencoding,ae_width_to_depth,320,cand_320_d2_w322,"[322, 322]",0.0003906647222634915,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_320_d2_w322/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_320_d2_w322/checkpoint_last.pt,False,width,65,0
autoencoding,ae_width_to_depth,321,cand_321_d2_w323,"[323, 323]",0.0004658222846856415,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_321_d2_w323/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_321_d2_w323/checkpoint_last.pt,False,width,66,0
autoencoding,ae_width_to_depth,322,cand_322_d2_w324,"[324, 324]",0.0004463324093231972,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_322_d2_w324/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_322_d2_w324/checkpoint_last.pt,False,width,67,0
autoencoding,ae_width_to_depth,323,cand_323_d2_w325,"[325, 325]",0.0003736752694802411,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_323_d2_w325/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_323_d2_w325/checkpoint_last.pt,False,width,68,0
autoencoding,ae_width_to_depth,324,cand_324_d2_w326,"[326, 326]",0.0004191094205874663,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_324_d2_w326/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_324_d2_w326/checkpoint_last.pt,False,width,69,0
autoencoding,ae_width_to_depth,325,cand_325_d2_w327,"[327, 327]",0.0003650037827343119,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_325_d2_w327/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_325_d2_w327/checkpoint_last.pt,False,width,70,0
autoencoding,ae_width_to_depth,326,cand_326_d2_w328,"[328, 328]",0.0004074044450563781,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_326_d2_w328/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_326_d2_w328/checkpoint_last.pt,False,width,71,0
autoencoding,ae_width_to_depth,327,cand_327_d2_w329,"[329, 329]",0.0003415245590270176,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_327_d2_w329/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_327_d2_w329/checkpoint_last.pt,False,width,72,0
autoencoding,ae_width_to_depth,328,cand_328_d2_w330,"[330, 330]",0.00038497622762056376,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_328_d2_w330/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_328_d2_w330/checkpoint_last.pt,False,width,73,0
autoencoding,ae_width_to_depth,329,cand_329_d2_w331,"[331, 331]",0.0003337655014079622,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_329_d2_w331/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_329_d2_w331/checkpoint_last.pt,False,width,74,0
autoencoding,ae_width_to_depth,330,cand_330_d2_w332,"[332, 332]",0.0003832416985463603,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_330_d2_w332/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_330_d2_w332/checkpoint_last.pt,False,width,75,0
autoencoding,ae_width_to_depth,331,cand_331_d2_w333,"[333, 333]",0.0003259046218678271,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_331_d2_w333/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_331_d2_w333/checkpoint_last.pt,True,width,0,0
autoencoding,ae_width_to_depth,332,cand_332_d2_w334,"[334, 334]",0.00043079285845850387,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_332_d2_w334/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_332_d2_w334/checkpoint_last.pt,False,width,1,0
autoencoding,ae_width_to_depth,333,cand_333_d2_w335,"[335, 335]",0.00038727133487974797,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_333_d2_w335/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_333_d2_w335/checkpoint_last.pt,False,width,2,0
autoencoding,ae_width_to_depth,334,cand_334_d2_w336,"[336, 336]",0.0004271619467012194,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_334_d2_w336/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_334_d2_w336/checkpoint_last.pt,False,width,3,0
autoencoding,ae_width_to_depth,335,cand_335_d2_w337,"[337, 337]",0.0003998014403483823,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_335_d2_w337/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_335_d2_w337/checkpoint_last.pt,False,width,4,0
autoencoding,ae_width_to_depth,336,cand_336_d2_w338,"[338, 338]",0.0003274280933647909,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_336_d2_w338/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_336_d2_w338/checkpoint_last.pt,False,width,5,0
autoencoding,ae_width_to_depth,337,cand_337_d2_w339,"[339, 339]",0.0003513201930289692,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_337_d2_w339/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_337_d2_w339/checkpoint_last.pt,False,width,6,0
autoencoding,ae_width_to_depth,338,cand_338_d2_w340,"[340, 340]",0.0003866348996557709,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_338_d2_w340/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_338_d2_w340/checkpoint_last.pt,False,width,7,0
autoencoding,ae_width_to_depth,339,cand_339_d2_w341,"[341, 341]",0.00033274968788589914,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_339_d2_w341/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_339_d2_w341/checkpoint_last.pt,False,width,8,0
autoencoding,ae_width_to_depth,340,cand_340_d2_w342,"[342, 342]",0.0003925926565393592,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_340_d2_w342/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_340_d2_w342/checkpoint_last.pt,False,width,9,0
autoencoding,ae_width_to_depth,341,cand_341_d2_w343,"[343, 343]",0.0003785555818684048,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_341_d2_w343/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_341_d2_w343/checkpoint_last.pt,False,width,10,0
autoencoding,ae_width_to_depth,342,cand_342_d2_w344,"[344, 344]",0.00044232070356366133,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_342_d2_w344/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_342_d2_w344/checkpoint_last.pt,False,width,11,0
autoencoding,ae_width_to_depth,343,cand_343_d2_w345,"[345, 345]",0.00036058122591986393,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_343_d2_w345/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_343_d2_w345/checkpoint_last.pt,False,width,12,0
autoencoding,ae_width_to_depth,344,cand_344_d2_w346,"[346, 346]",0.00036518271468389163,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_344_d2_w346/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_344_d2_w346/checkpoint_last.pt,False,width,13,0
autoencoding,ae_width_to_depth,345,cand_345_d2_w347,"[347, 347]",0.00034602141348098633,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_345_d2_w347/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_345_d2_w347/checkpoint_last.pt,False,width,14,0
autoencoding,ae_width_to_depth,346,cand_346_d2_w348,"[348, 348]",0.00032492317839865497,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_346_d2_w348/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_346_d2_w348/checkpoint_last.pt,False,width,15,0
autoencoding,ae_width_to_depth,347,cand_347_d2_w349,"[349, 349]",0.0003833364070611882,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_347_d2_w349/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_347_d2_w349/checkpoint_last.pt,False,width,16,0
autoencoding,ae_width_to_depth,348,cand_348_d2_w350,"[350, 350]",0.000281889589799478,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_348_d2_w350/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_348_d2_w350/checkpoint_last.pt,False,width,17,0
autoencoding,ae_width_to_depth,349,cand_349_d2_w351,"[351, 351]",0.00043442425150922034,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_349_d2_w351/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_349_d2_w351/checkpoint_last.pt,False,width,18,0
autoencoding,ae_width_to_depth,350,cand_350_d2_w352,"[352, 352]",0.00029524102676181186,7,12,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_350_d2_w352/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_350_d2_w352/checkpoint_last.pt,False,width,19,0
autoencoding,ae_width_to_depth,351,cand_351_d2_w353,"[353, 353]",0.0003965928330669937,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_351_d2_w353/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_351_d2_w353/checkpoint_last.pt,False,width,20,0
autoencoding,ae_width_to_depth,352,cand_352_d2_w354,"[354, 354]",0.00041027091032671783,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_352_d2_w354/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_352_d2_w354/checkpoint_last.pt,False,width,21,0
autoencoding,ae_width_to_depth,353,cand_353_d2_w355,"[355, 355]",0.0003561459832430813,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_353_d2_w355/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_353_d2_w355/checkpoint_last.pt,False,width,22,0
autoencoding,ae_width_to_depth,354,cand_354_d2_w356,"[356, 356]",0.00029334324231611227,7,12,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_354_d2_w356/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_354_d2_w356/checkpoint_last.pt,False,width,23,0
autoencoding,ae_width_to_depth,355,cand_355_d2_w357,"[357, 357]",0.00030703994768436506,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_355_d2_w357/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_355_d2_w357/checkpoint_last.pt,False,width,24,0
autoencoding,ae_width_to_depth,356,cand_356_d2_w358,"[358, 358]",0.00037936257180484024,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_356_d2_w358/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_356_d2_w358/checkpoint_last.pt,False,width,25,0
autoencoding,ae_width_to_depth,357,cand_357_d2_w359,"[359, 359]",0.0002827094385221174,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_357_d2_w359/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_357_d2_w359/checkpoint_last.pt,False,width,26,0
autoencoding,ae_width_to_depth,358,cand_358_d2_w360,"[360, 360]",0.0003917044339891137,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_358_d2_w360/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_358_d2_w360/checkpoint_last.pt,False,width,27,0
autoencoding,ae_width_to_depth,359,cand_359_d2_w361,"[361, 361]",0.00030900370386703055,7,12,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_359_d2_w361/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_359_d2_w361/checkpoint_last.pt,False,width,28,0
autoencoding,ae_width_to_depth,360,cand_360_d2_w362,"[362, 362]",0.00033947064154543605,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_360_d2_w362/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_360_d2_w362/checkpoint_last.pt,False,width,29,0
autoencoding,ae_width_to_depth,361,cand_361_d2_w363,"[363, 363]",0.00036199190285926357,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_361_d2_w363/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_361_d2_w363/checkpoint_last.pt,False,width,30,0
autoencoding,ae_width_to_depth,362,cand_362_d2_w364,"[364, 364]",0.00038911940563506015,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_362_d2_w364/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_362_d2_w364/checkpoint_last.pt,False,width,31,0
autoencoding,ae_width_to_depth,363,cand_363_d2_w365,"[365, 365]",0.00034664227862302545,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_363_d2_w365/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_363_d2_w365/checkpoint_last.pt,False,width,32,0
autoencoding,ae_width_to_depth,364,cand_364_d2_w366,"[366, 366]",0.0003212241308739908,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_364_d2_w366/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_364_d2_w366/checkpoint_last.pt,False,width,33,0
autoencoding,ae_width_to_depth,365,cand_365_d2_w367,"[367, 367]",0.0003339737956711485,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_365_d2_w367/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_365_d2_w367/checkpoint_last.pt,False,width,34,0
autoencoding,ae_width_to_depth,366,cand_366_d2_w368,"[368, 368]",0.00024036152687447054,7,12,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_366_d2_w368/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_366_d2_w368/checkpoint_last.pt,False,width,35,0
autoencoding,ae_width_to_depth,367,cand_367_d2_w369,"[369, 369]",0.00031091285627261336,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_367_d2_w369/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_367_d2_w369/checkpoint_last.pt,False,width,36,0
autoencoding,ae_width_to_depth,368,cand_368_d2_w370,"[370, 370]",0.000317729274842012,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_368_d2_w370/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_368_d2_w370/checkpoint_last.pt,False,width,37,0
autoencoding,ae_width_to_depth,369,cand_369_d2_w371,"[371, 371]",0.0002841693269932386,6,11,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_369_d2_w371/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_369_d2_w371/checkpoint_last.pt,False,width,38,0
autoencoding,ae_width_to_depth,370,cand_370_d2_w372,"[372, 372]",0.0003914485337076817,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_370_d2_w372/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_370_d2_w372/checkpoint_last.pt,False,width,39,0
autoencoding,ae_width_to_depth,371,cand_371_d2_w373,"[373, 373]",0.0003399729922997768,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_371_d2_w373/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_371_d2_w373/checkpoint_last.pt,False,width,40,0
autoencoding,ae_width_to_depth,372,cand_372_d2_w374,"[374, 374]",0.00033362583359429157,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_372_d2_w374/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_372_d2_w374/checkpoint_last.pt,False,width,41,0
autoencoding,ae_width_to_depth,373,cand_373_d2_w375,"[375, 375]",0.0003797280439004151,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_373_d2_w375/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_373_d2_w375/checkpoint_last.pt,False,width,42,0
autoencoding,ae_width_to_depth,374,cand_374_d2_w376,"[376, 376]",0.0003106111996823813,4,9,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_374_d2_w376/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_374_d2_w376/checkpoint_last.pt,False,width,43,0
autoencoding,ae_width_to_depth,375,cand_375_d2_w377,"[377, 377]",0.000385096999593107,2,7,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_375_d2_w377/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_375_d2_w377/checkpoint_last.pt,False,width,44,0
autoencoding,ae_width_to_depth,376,cand_376_d2_w378,"[378, 378]",0.00028996570392138173,5,10,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_376_d2_w378/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_376_d2_w378/checkpoint_last.pt,False,width,45,0
autoencoding,ae_width_to_depth,377,cand_377_d2_w379,"[379, 379]",0.0003193680711740724,3,8,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_377_d2_w379/checkpoint_best.pt,DAE/DNN/results/goliath_w2d_20260516/autoencoding/ae_width_to_depth/cand_377_d2_w379/checkpoint_last.pt,False,width,46,0
