depth,architecture,params,best_val
6,"[94, 94, 94, 94, 93, 93]",55737,0.0015024812892079
6,"[94, 94, 94, 94, 94, 93]",55927,0.0015119068557396
6,"[94, 94, 94, 94, 94, 94]",56078,0.0014586627949029
6,"[95, 94, 94, 94, 94, 94]",56229,0.0014701233012601
6,"[95, 95, 94, 94, 94, 94]",56421,0.0013969325227662
6,"[95, 95, 95, 94, 94, 94]",56613,0.0013661943376064
6,"[95, 95, 95, 95, 94, 94]",56805,0.001463895314373
6,"[95, 95, 95, 95, 95, 94]",56997,0.0015338662778958
6,"[95, 95, 95, 95, 95, 95]",57149,0.00151568709407
6,"[96, 95, 95, 95, 95, 95]",57301,0.0014195999829098
6,"[96, 96, 95, 95, 95, 95]",57495,0.0014975817175582
6,"[96, 96, 96, 95, 95, 95]",57689,0.0014109837356954
6,"[96, 96, 96, 96, 95, 95]",57883,0.0014030851889401
6,"[96, 96, 96, 96, 96, 95]",58077,0.0015467074699699
6,"[96, 96, 96, 96, 96, 96]",58230,0.0012741115642711
6,"[97, 96, 96, 96, 96, 96]",58383,0.001365965581499
6,"[97, 97, 96, 96, 96, 96]",58579,0.0012760256649926
6,"[97, 97, 97, 96, 96, 96]",58775,0.0013058319455012
6,"[97, 97, 97, 97, 96, 96]",58971,0.0012688926653936
6,"[97, 97, 97, 97, 97, 96]",59167,0.0014035685453563
6,"[97, 97, 97, 97, 97, 97]",59321,0.0012730517191812
6,"[98, 97, 97, 97, 97, 97]",59475,0.0014461227692663
6,"[98, 98, 97, 97, 97, 97]",59673,0.0013949569547548
6,"[98, 98, 98, 97, 97, 97]",59871,0.0014334438601508
6,"[98, 98, 98, 98, 97, 97]",60069,0.0013227036688476
6,"[98, 98, 98, 98, 98, 97]",60267,0.0014881389215588
6,"[98, 98, 98, 98, 98, 98]",60422,0.0012868531048297
6,"[99, 98, 98, 98, 98, 98]",60577,0.0013609441230073
6,"[99, 99, 98, 98, 98, 98]",60777,0.0014002575771883
6,"[99, 99, 99, 98, 98, 98]",60977,0.001315169618465
6,"[99, 99, 99, 99, 98, 98]",61177,0.0012765350984409
6,"[99, 99, 99, 99, 99, 98]",61377,0.0015275271143764
6,"[99, 99, 99, 99, 99, 99]",61533,0.0013006095541641
6,"[100, 99, 99, 99, 99, 99]",61689,0.0013247093884274
6,"[100, 100, 99, 99, 99, 99]",61891,0.0012892415979877
6,"[100, 100, 100, 99, 99, 99]",62093,0.0013034412404522
6,"[100, 100, 100, 100, 99, 99]",62295,0.0012773248599842
6,"[100, 100, 100, 100, 100, 99]",62497,0.0013621946563944
6,"[100, 100, 100, 100, 100, 100]",62654,0.0013354981783777
6,"[101, 100, 100, 100, 100, 100]",62811,0.0012612169375643
6,"[101, 101, 100, 100, 100, 100]",63015,0.0012633551377803
6,"[101, 101, 101, 100, 100, 100]",63219,0.0012267233105376
6,"[101, 101, 101, 101, 100, 100]",63423,0.0011995419627055
6,"[101, 101, 101, 101, 101, 100]",63627,0.0013067064573988
6,"[101, 101, 101, 101, 101, 101]",63785,0.0012595817679539
6,"[102, 101, 101, 101, 101, 101]",63943,0.0013448961544781
6,"[102, 102, 101, 101, 101, 101]",64149,0.0012140104081481
6,"[102, 102, 102, 101, 101, 101]",64355,0.0012323966948315
6,"[102, 102, 102, 102, 101, 101]",64561,0.0013356955023482
6,"[102, 102, 102, 102, 102, 101]",64767,0.0013131632003933
6,"[102, 102, 102, 102, 102, 102]",64926,0.0012437463738024
6,"[103, 102, 102, 102, 102, 102]",65085,0.001300387782976
6,"[103, 103, 102, 102, 102, 102]",65293,0.0012031372170895
6,"[103, 103, 103, 102, 102, 102]",65501,0.0012614922598004
6,"[103, 103, 103, 103, 102, 102]",65709,0.0012595367152243
6,"[103, 103, 103, 103, 103, 102]",65917,0.0012350962497293
6,"[103, 103, 103, 103, 103, 103]",66077,0.0012034565443173
6,"[104, 103, 103, 103, 103, 103]",66237,0.0012359584216028
6,"[104, 104, 103, 103, 103, 103]",66447,0.0012144334614276
6,"[104, 104, 104, 103, 103, 103]",66657,0.0011517801322042
6,"[104, 104, 104, 104, 103, 103]",66867,0.0012250328436493
6,"[104, 104, 104, 104, 104, 103]",67077,0.0012207247782498
6,"[104, 104, 104, 104, 104, 104]",67238,0.0011372077278792
6,"[105, 104, 104, 104, 104, 104]",67399,0.0012655538739636
6,"[105, 105, 104, 104, 104, 104]",67611,0.0011818108614534
6,"[105, 105, 105, 104, 104, 104]",67823,0.0012524469057098
6,"[105, 105, 105, 105, 104, 104]",68035,0.0012472192756831
6,"[105, 105, 105, 105, 105, 104]",68247,0.001168122398667
6,"[105, 105, 105, 105, 105, 105]",68409,0.001109022879973
6,"[106, 105, 105, 105, 105, 105]",68571,0.0011456079082563
6,"[106, 106, 105, 105, 105, 105]",68785,0.0011964081786572
6,"[106, 106, 106, 105, 105, 105]",68999,0.0012333572376519
6,"[106, 106, 106, 106, 105, 105]",69213,0.0011855724733322
6,"[106, 106, 106, 106, 106, 105]",69427,0.0011769504053518
6,"[106, 106, 106, 106, 106, 106]",69590,0.0011442655231803
6,"[107, 106, 106, 106, 106, 106]",69753,0.0011951526394113
6,"[107, 107, 106, 106, 106, 106]",69969,0.0011511815246194
6,"[107, 107, 107, 106, 106, 106]",70185,0.0010984094114974
6,"[107, 107, 107, 107, 106, 106]",70401,0.0011570779606699
6,"[107, 107, 107, 107, 107, 106]",70617,0.0011505503207445
6,"[107, 107, 107, 107, 107, 107]",70781,0.0010173611808568
6,"[108, 107, 107, 107, 107, 107]",70945,0.0010603487025946
6,"[108, 108, 107, 107, 107, 107]",71163,0.001115130377002
6,"[108, 108, 108, 107, 107, 107]",71381,0.0010545219993218
6,"[108, 108, 108, 108, 107, 107]",71599,0.0011457504006102
6,"[108, 108, 108, 108, 108, 107]",71817,0.0010562448296695
6,"[108, 108, 108, 108, 108, 108]",71982,0.0010046232491731
6,"[109, 108, 108, 108, 108, 108]",72147,0.0011410281294956
6,"[109, 109, 108, 108, 108, 108]",72367,0.0011058502132073
6,"[109, 109, 109, 108, 108, 108]",72587,0.0010457462631165
6,"[109, 109, 109, 109, 108, 108]",72807,0.0010163106489926
6,"[109, 109, 109, 109, 109, 108]",73027,0.0011097913375124
6,"[109, 109, 109, 109, 109, 109]",73193,0.0011336266761645
6,"[110, 109, 109, 109, 109, 109]",73359,0.0010874387808144
6,"[110, 110, 109, 109, 109, 109]",73581,0.0010553377214819
6,"[110, 110, 110, 109, 109, 109]",73803,0.0010825636563822
6,"[110, 110, 110, 110, 109, 109]",74025,0.0010973310563713
6,"[110, 110, 110, 110, 110, 109]",74247,0.0010528116254135
6,"[110, 110, 110, 110, 110, 110]",74414,0.0011576508404687
6,"[111, 110, 110, 110, 110, 110]",74581,0.0010058295447379
6,"[111, 111, 110, 110, 110, 110]",74805,0.0010051969438791
6,"[111, 111, 111, 110, 110, 110]",75029,0.0009935331763699
6,"[111, 111, 111, 111, 110, 110]",75253,0.0010706431930884
6,"[111, 111, 111, 111, 111, 110]",75477,0.0010554055916145
6,"[111, 111, 111, 111, 111, 111]",75645,0.0010591431055217
6,"[112, 111, 111, 111, 111, 111]",75813,0.0010424035135656
6,"[112, 112, 111, 111, 111, 111]",76039,0.0010759067954495
6,"[112, 112, 112, 111, 111, 111]",76265,0.0011972018983215
6,"[112, 112, 112, 112, 111, 111]",76491,0.001065450720489
6,"[112, 112, 112, 112, 112, 111]",76717,0.0010182048426941
6,"[112, 112, 112, 112, 112, 112]",76886,0.0010377449216321
6,"[113, 112, 112, 112, 112, 112]",77055,0.0010752198286354
6,"[113, 113, 112, 112, 112, 112]",77283,0.0010133023606613
6,"[113, 113, 113, 112, 112, 112]",77511,0.0009997001616284
6,"[113, 113, 113, 113, 112, 112]",77739,0.0009763741982169
6,"[113, 113, 113, 113, 113, 112]",77967,0.0009455459658056
6,"[113, 113, 113, 113, 113, 113]",78137,0.0009310810710303
6,"[114, 113, 113, 113, 113, 113]",78307,0.0010149788577109
6,"[114, 114, 113, 113, 113, 113]",78537,0.0010040556080639
6,"[114, 114, 114, 113, 113, 113]",78767,0.0010418323799967
6,"[114, 114, 114, 114, 113, 113]",78997,0.0009299190132878
6,"[114, 114, 114, 114, 114, 113]",79227,0.0010890284320339
6,"[114, 114, 114, 114, 114, 114]",79398,0.0009496909915469
6,"[115, 114, 114, 114, 114, 114]",79569,0.0009551326511427
6,"[115, 115, 114, 114, 114, 114]",79801,0.0010410764953121
6,"[115, 115, 115, 114, 114, 114]",80033,0.0009648407576605
6,"[115, 115, 115, 115, 114, 114]",80265,0.0010828260565176
6,"[115, 115, 115, 115, 115, 114]",80497,0.0009477519779466
6,"[115, 115, 115, 115, 115, 115]",80669,0.0009216060279868
6,"[116, 115, 115, 115, 115, 115]",80841,0.0010204857680946
6,"[116, 116, 115, 115, 115, 115]",81075,0.0009660645155236
6,"[116, 116, 116, 115, 115, 115]",81309,0.0008765418315306
6,"[116, 116, 116, 116, 115, 115]",81543,0.0009853405645117
6,"[116, 116, 116, 116, 116, 115]",81777,0.0009677017224021
6,"[116, 116, 116, 116, 116, 116]",81950,0.0009885999606922
6,"[117, 116, 116, 116, 116, 116]",82123,0.0008992106304503
6,"[117, 117, 116, 116, 116, 116]",82359,0.0009749163291417
6,"[117, 117, 117, 116, 116, 116]",82595,0.0009209811687469
6,"[117, 117, 117, 117, 116, 116]",82831,0.0009792811470106
6,"[117, 117, 117, 117, 117, 116]",83067,0.0009955092100426
6,"[117, 117, 117, 117, 117, 117]",83241,0.0009946228237822
6,"[118, 117, 117, 117, 117, 117]",83415,0.0009195577003993
6,"[118, 118, 117, 117, 117, 117]",83653,0.0009689260041341
6,"[118, 118, 118, 117, 117, 117]",83891,0.0009022140875458
6,"[118, 118, 118, 118, 117, 117]",84129,0.0009368084138259
6,"[118, 118, 118, 118, 118, 117]",84367,0.0009445486939512
6,"[118, 118, 118, 118, 118, 118]",84542,0.0008641444728709
6,"[119, 118, 118, 118, 118, 118]",84717,0.0008324805530719
6,"[119, 119, 118, 118, 118, 118]",84957,0.0008400662918575
6,"[119, 119, 119, 118, 118, 118]",85197,0.0009501030435785
6,"[119, 119, 119, 119, 118, 118]",85437,0.0008217410068027
6,"[119, 119, 119, 119, 119, 118]",85677,0.0009019366116262
6,"[119, 119, 119, 119, 119, 119]",85853,0.000852599798236
6,"[120, 119, 119, 119, 119, 119]",86029,0.0008531964267604
6,"[120, 120, 119, 119, 119, 119]",86271,0.0009530474781058
6,"[120, 120, 120, 119, 119, 119]",86513,0.0008735912269912
6,"[120, 120, 120, 120, 119, 119]",86755,0.0009182634530588
6,"[120, 120, 120, 120, 120, 119]",86997,0.0008200003649108
6,"[120, 120, 120, 120, 120, 120]",87174,0.0008296738378703
6,"[121, 120, 120, 120, 120, 120]",87351,0.0008771519642323
6,"[121, 121, 120, 120, 120, 120]",87595,0.0009337633964605
6,"[121, 121, 121, 120, 120, 120]",87839,0.0009058556170202
6,"[121, 121, 121, 121, 120, 120]",88083,0.0008467829902656
6,"[121, 121, 121, 121, 121, 120]",88327,0.0008812995511107
6,"[121, 121, 121, 121, 121, 121]",88505,0.0009253963944502
6,"[122, 121, 121, 121, 121, 121]",88683,0.0008937669917941
6,"[122, 122, 121, 121, 121, 121]",88929,0.000866328831762
6,"[122, 122, 122, 121, 121, 121]",89175,0.0008315323502756
6,"[122, 122, 122, 122, 121, 121]",89421,0.0008202879689633
6,"[122, 122, 122, 122, 122, 121]",89667,0.0008443243568763
6,"[122, 122, 122, 122, 122, 122]",89846,0.0008404019172303
6,"[123, 122, 122, 122, 122, 122]",90025,0.000871428346727
6,"[123, 123, 122, 122, 122, 122]",90273,0.0009106578072533
6,"[123, 123, 123, 122, 122, 122]",90521,0.0008483681012876
6,"[123, 123, 123, 123, 122, 122]",90769,0.0007705762400291
6,"[123, 123, 123, 123, 123, 122]",91017,0.0008087871246971
6,"[123, 123, 123, 123, 123, 123]",91197,0.0008766861865296
6,"[124, 123, 123, 123, 123, 123]",91377,0.0007743735914118
6,"[124, 124, 123, 123, 123, 123]",91627,0.0007775656413286
6,"[124, 124, 124, 123, 123, 123]",91877,0.0007764820475131
6,"[124, 124, 124, 124, 123, 123]",92127,0.0008372962474822
6,"[124, 124, 124, 124, 124, 123]",92377,0.0008795181638561
6,"[124, 124, 124, 124, 124, 124]",92558,0.0008504760917276
6,"[125, 124, 124, 124, 124, 124]",92739,0.0007768580107949
6,"[125, 125, 124, 124, 124, 124]",92991,0.0008188912761397
6,"[125, 125, 125, 124, 124, 124]",93243,0.0008439047960564
6,"[125, 125, 125, 125, 124, 124]",93495,0.0008617878775112
6,"[125, 125, 125, 125, 125, 124]",93747,0.0008682606858201
6,"[125, 125, 125, 125, 125, 125]",93929,0.0009366216836497
6,"[126, 125, 125, 125, 125, 125]",94111,0.0008008734439499
6,"[126, 126, 125, 125, 125, 125]",94365,0.0007582845864817
6,"[126, 126, 126, 125, 125, 125]",94619,0.0008025034330785
6,"[126, 126, 126, 126, 125, 125]",94873,0.0009296618518419
6,"[126, 126, 126, 126, 126, 125]",95127,0.0007965115946717
6,"[126, 126, 126, 126, 126, 126]",95310,0.0008416814380325
6,"[127, 126, 126, 126, 126, 126]",95493,0.0008346199174411
6,"[127, 127, 126, 126, 126, 126]",95749,0.0007151659810915
6,"[127, 127, 127, 126, 126, 126]",96005,0.0009107298683375
6,"[127, 127, 127, 127, 126, 126]",96261,0.0008012340404093
6,"[127, 127, 127, 127, 127, 126]",96517,0.0007346915663219
6,"[127, 127, 127, 127, 127, 127]",96701,0.0007714920211583
6,"[128, 127, 127, 127, 127, 127]",96885,0.0008113020448945
6,"[128, 128, 127, 127, 127, 127]",97143,0.0007970225415192
6,"[128, 128, 128, 127, 127, 127]",97401,0.0008684508502483
6,"[128, 128, 128, 128, 127, 127]",97659,0.0008185731712728
6,"[128, 128, 128, 128, 128, 127]",97917,0.0008431982132606
6,"[128, 128, 128, 128, 128, 128]",98102,0.0006699250661768
6,"[129, 128, 128, 128, 128, 128]",98287,0.0007848793757148
6,"[129, 129, 128, 128, 128, 128]",98547,0.0007973602041602
6,"[129, 129, 129, 128, 128, 128]",98807,0.0007753142272122
6,"[129, 129, 129, 129, 128, 128]",99067,0.0007723136804997
6,"[129, 129, 129, 129, 129, 128]",99327,0.0007901167846284
6,"[129, 129, 129, 129, 129, 129]",99513,0.0008048543240875
6,"[130, 129, 129, 129, 129, 129]",99699,0.0007802703767083
6,"[130, 130, 129, 129, 129, 129]",99961,0.0007455837912857
6,"[130, 130, 130, 129, 129, 129]",100223,0.0007739149732515
6,"[130, 130, 130, 130, 129, 129]",100485,0.0006785632576793
6,"[130, 130, 130, 130, 130, 129]",100747,0.0007948866696096
6,"[130, 130, 130, 130, 130, 130]",100934,0.0007794883567839
6,"[131, 130, 130, 130, 130, 130]",101121,0.0007338323630392
6,"[131, 131, 130, 130, 130, 130]",101385,0.0006550682010129
6,"[131, 131, 131, 130, 130, 130]",101649,0.0007780094165354
6,"[131, 131, 131, 131, 130, 130]",101913,0.000710783409886
6,"[131, 131, 131, 131, 131, 130]",102177,0.0007981555536389
6,"[131, 131, 131, 131, 131, 131]",102365,0.0008099787519313
6,"[132, 131, 131, 131, 131, 131]",102553,0.0008053230703808
6,"[132, 132, 131, 131, 131, 131]",102819,0.0007195937214419
6,"[132, 132, 132, 131, 131, 131]",103085,0.0007233640644699
6,"[132, 132, 132, 132, 131, 131]",103351,0.0007106884731911
6,"[132, 132, 132, 132, 132, 131]",103617,0.0007774496334604
6,"[132, 132, 132, 132, 132, 132]",103806,0.0007317246636375
6,"[133, 132, 132, 132, 132, 132]",103995,0.0007699917769059
6,"[133, 133, 132, 132, 132, 132]",104263,0.0007631117478013
6,"[133, 133, 133, 132, 132, 132]",104531,0.0007176041253842
6,"[133, 133, 133, 133, 132, 132]",104799,0.0007168157608248
6,"[133, 133, 133, 133, 133, 132]",105067,0.0006470273365266
6,"[133, 133, 133, 133, 133, 133]",105257,0.0007126472191885
6,"[134, 133, 133, 133, 133, 133]",105447,0.0007429299876093
6,"[134, 134, 133, 133, 133, 133]",105717,0.0006332882912829
6,"[134, 134, 134, 133, 133, 133]",105987,0.0006607965915463
6,"[134, 134, 134, 134, 133, 133]",106257,0.000632805225905
6,"[134, 134, 134, 134, 134, 133]",106527,0.0006988233653828
6,"[134, 134, 134, 134, 134, 134]",106718,0.0007035738090053
6,"[135, 134, 134, 134, 134, 134]",106909,0.0006596273160539
6,"[135, 135, 134, 134, 134, 134]",107181,0.0006181194912642
6,"[135, 135, 135, 134, 134, 134]",107453,0.0006432055379264
6,"[135, 135, 135, 135, 134, 134]",107725,0.000650996225886
6,"[135, 135, 135, 135, 135, 134]",107997,0.000630464113783
6,"[135, 135, 135, 135, 135, 135]",108189,0.0007616216898895
6,"[136, 135, 135, 135, 135, 135]",108381,0.0006207706755958
6,"[136, 136, 135, 135, 135, 135]",108655,0.0006700306548736
6,"[136, 136, 136, 135, 135, 135]",108929,0.0007206039736047
6,"[136, 136, 136, 136, 135, 135]",109203,0.0006138707976788
6,"[136, 136, 136, 136, 136, 135]",109477,0.0006765674334019
6,"[136, 136, 136, 136, 136, 136]",109670,0.0007508174749091
6,"[137, 136, 136, 136, 136, 136]",109863,0.0006244148244149
6,"[137, 137, 136, 136, 136, 136]",110139,0.0007090897997841
6,"[137, 137, 137, 136, 136, 136]",110415,0.0007374018896371
6,"[137, 137, 137, 137, 136, 136]",110691,0.0007028692052699
6,"[137, 137, 137, 137, 137, 136]",110967,0.0006709482986479
6,"[137, 137, 137, 137, 137, 137]",111161,0.0006313118501566
6,"[138, 137, 137, 137, 137, 137]",111355,0.0007268266635946
6,"[138, 138, 137, 137, 137, 137]",111633,0.0006997089367359
6,"[138, 138, 138, 137, 137, 137]",111911,0.0006673568859696
6,"[138, 138, 138, 138, 137, 137]",112189,0.0006186613463796
6,"[138, 138, 138, 138, 138, 137]",112467,0.000606128538493
6,"[138, 138, 138, 138, 138, 138]",112662,0.0006763005512766
1,[95],10599,0.0019331456966501586
2,"[94, 94]",19606,0.0035054915680655784
3,"[111, 111, 110]",37515,0.003418707269846937
4,"[124, 124, 124, 124]",61062,0.0031974555271289777
5,"[127, 126, 126, 126, 126]",79239,0.0036664027720689774
6,"[128, 128, 128, 128, 128, 128]",98102,0.00599288335070014
